id	glob_dice	glob_jacc	dice	jc	hd95	asd	Prec	Reca
image_096.nii.gz	0.8798507765297433	0.7854763973356501	0.8879797275937001	0.799270913885908	1.0	0.24707052347355635	0.9090909090909091	0.9090909090909091
image_099.nii.gz	0.8988009207215888	0.8162020270762949	0.8988525058761699	0.816694076928063	1.0	0.19654927236942557	1.0	1.0
image_102.nii.gz	0.901080802882141	0.8199700262270513	0.9015885015810905	0.8222025974251618	1.0	0.19856052700926344	1.0	1.0
image_103.nii.gz	0.8740356477786645	0.7762551683402245	0.8874863414632128	0.7988182070591799	1.0	0.26062861273528726	0.8	0.8888888888888888
image_104.nii.gz	0.9101063228141613	0.8350413823521781	0.9154481981264829	0.8450504258547378	1.0	0.21640899439997419	0.9	0.8181818181818182
image_105.nii.gz	0.9287960356266772	0.8670580641195095	0.9290232317415389	0.8678552191581376	1.0	0.15997167197989257	1.0	1.0
image_106.nii.gz	0.9244108322829533	0.8594460227272728	0.9325630565586717	0.8740312626303726	1.0	0.13446683477986648	1.0	1.0
image_109.nii.gz	0.9168218876912272	0.8464184027288361	0.9170905838941361	0.8470741524104496	1.0	0.184589905297704	1.0	1.0
image_110.nii.gz	0.9360284973547204	0.8797495938824834	0.940290614972491	0.8878471191843367	1.0	0.12465084405231783	1.0	1.0
image_111.nii.gz	0.8538462666217068	0.7449666146486223	0.8981348038609971	0.8160286104616898	1.0915063509461096	0.22648400210455663	0.7272727272727273	0.8888888888888888
image_113.nii.gz	0.9311265908971874	0.8711289690317523	0.9308285377544115	0.8708207518334595	1.0	0.16438828950773524	1.0	1.0
image_114.nii.gz	0.9168130240229692	0.8464032935735837	0.9165465921157938	0.846348911608073	1.0	0.20419526582117029	1.0	1.0
image_115.nii.gz	0.922088822391709	0.8554404495903581	0.9216074016314142	0.8549105165827129	1.0	0.17132958617305064	1.0	1.0
image_116.nii.gz	0.9393538964426053	0.88564309366906	0.9384063497719535	0.8841840238128857	1.0	0.14583055428893824	1.0	1.0
image_118.nii.gz	0.9064224391222714	0.8288597640891219	0.9082641310336977	0.8327650536696015	1.128564869306645	0.26466247863430287	1.0	1.0
image_119.nii.gz	0.9095795619536005	0.8341549096266078	0.9083568750487937	0.8327766916350892	1.0	0.21982103173168535	1.0	1.0
image_120.nii.gz	0.9072551680102163	0.830253451172303	0.9308307510300402	0.8713352137467343	1.0	0.14242437528664428	1.0	1.0
image_123.nii.gz	0.8971612018901274	0.8135016680839929	0.8970426320028383	0.8151055411022097	1.0	0.19686496416789545	1.0	1.0
image_124.nii.gz	0.8562028823357042	0.7485618464261593	0.8565935065823858	0.7507848419158397	1.0	0.3053141664857451	1.0	1.0
image_125.nii.gz	0.9031060799369042	0.8233303726261473	0.911365598481477	0.8378845671487817	1.0	0.20485441984590413	0.9090909090909091	0.9090909090909091
image_128.nii.gz	0.9221251691593877	0.8555030164682863	0.9203029691922154	0.8529574955614915	1.0	0.1597830466381244	1.0	1.0
image_130.nii.gz	0.913720985674346	0.8411475998563505	0.9134566701827281	0.8415579101903705	1.0	0.18037954833157777	1.0	1.0
image_131.nii.gz	0.866372435152923	0.7642478553084531	0.871129234733883	0.7731222838068368	1.0	0.33534677570606725	0.9090909090909091	0.9090909090909091
